Country,State_id,Year,Score
Zambia,2,2018,6.618964965286761
Myanmar,0,2018,7.012422727737563
Libya,0,2015,7.539751661897108
Cambodia,3,2017,6.627692829867887
Somaliland Region,1,2016,6.971678764460736
Serbia,3,2015,3.080294118032094
Algeria,1,2017,7.682361431436307
Mauritania,4,2016,5.243010617419694
Jamaica,3,2019,7.574898117591
Senegal,0,2015,2.010876297522919
Japan,0,2021,5.37819141186676
Chad,4,2018,1.5621668008882867
South Sudan,3,2016,0.5974236015916904
Morocco,4,2018,1.4202075131040628
Belize,0,2017,7.8401881621660925
Mauritania,1,2020,6.65641668719309
Slovenia,2,2016,5.865497394814254
Vietnam,4,2021,7.248489156663787
Finland,3,2020,9.919495539956696
Colombia,3,2018,7.723212247492213
Colombia,2,2018,8.199813397010683
Kosovo,3,2016,6.064214973395582
Lesotho,0,2019,0.8658419274621664
Bahrain,3,2015,8.491024578498214
Serbia,0,2017,3.075981131737564
Czech Republic,3,2021,9.226597214888143
Mongolia,0,2019,2.689243966396464
South Sudan,0,2018,1.8490490149245584
Singapore,4,2015,3.8324574645887264
Tunisia,0,2019,3.5386942142567532
Kazakhstan,1,2019,5.224874571385634
Ghana,1,2018,3.956863500697359
Nicaragua,4,2018,10.499787325269036
Sweden,1,2018,4.68683874521483
Netherlands,0,2017,12.110295221471732
Saudi Arabia,0,2020,5.4090037147547605
Afghanistan,0,2018,5.581942220452568
Russia,0,2016,1.9264805354609524
Congo (Brazzaville),2,2019,6.9075090774704595
Kenya,0,2019,6.129621490450901
Nicaragua,3,2020,7.2321149426703135
Czech Republic,3,2019,3.581633041811775
Malawi,2,2017,3.1804637162102884
Azerbaijan,3,2019,5.879412334056443
Romania,2,2017,5.788861279441583
Switzerland,1,2016,2.17640780132166
Austria,0,2019,17.328323254631417
Nigeria,1,2019,0.6265127396965818
Paraguay,3,2019,7.659496267814137
Switzerland,1,2019,3.6023430689012756
Gambia,1,2019,6.2714106331828825
Saudi Arabia,3,2020,5.339538751788262
Panama,2,2018,0.34565996678071087
Austria,3,2020,7.701107573880565
Iran,1,2021,5.894302693799114
Nepal,4,2020,5.139662373824714
Russia,2,2016,4.371319917938266
Comoros,0,2020,0.3602973301411275
Uruguay,0,2017,4.058248250810005
South Korea,2,2015,
Mauritania,3,2019,1.9259699244184187
Kazakhstan,0,2015,8.529356839309976
Albania,2,2016,4.376551833936931
Cameroon,0,2020,5.211593921298446
Mauritania,3,2015,0.5033965728576242
Kenya,0,2017,0.33502522102698806
Togo,1,2021,4.435297158386074
Iceland,0,2018,7.195988632531589
Malawi,4,2017,2.2684306530476177
Malta,2,2018,7.475287140215269
Israel,1,2020,8.835793882606303
United Arab Emirates,3,2021,0.13953535252738877
Tunisia,1,2019,5.448115620016071
Thailand,2,2020,9.277656211104166
Ecuador,0,2019,7.290281291137324
Ivory Coast,2,2016,6.202863538644695
Laos,0,2016,1.7097549181127862
North Macedonia,0,2021,7.013931355738655
Estonia,3,2018,2.252408132777431
Finland,4,2021,7.612129791242822
South Africa,2,2020,0.4124040527861914
Bangladesh,0,2016,8.499745230145292
Palestinian Territories,1,2017,5.575511295912535
Zambia,0,2019,3.071226995766824
Sri Lanka,2,2020,5.283077265610499
Namibia,0,2021,0.687862058228982
Slovenia,0,2021,6.232037130944625
Jamaica,0,2019,10.167243905815317
Mauritania,3,2018,0.8120465328967371
Dominican Republic,0,2015,4.607240111872874
Tajikistan,0,2015,3.022725073377488
Kenya,1,2020,5.978948764514794
Tanzania,2,2020,0.4660893307895492
Bahrain,1,2015,2.92035711725559
Maldives,0,2021,7.085465017559609
Sweden,3,2020,12.838359089457716
Guatemala,2,2020,1.4715139208248045
Turkmenistan,1,2016,12.015258083334365
Taiwan,0,2019,0.9579969770550798
China,3,2016,5.197704831214755
Norway,0,2020,0.8607459034424153
Mauritania,2,2017,4.5624984721193504
Thailand,3,2018,7.532228363269811
Belgium,3,2016,10.557610530017795
India,0,2021,1.5888934797885843
France,1,2018,3.625412427559755
Laos,1,2021,3.4135104576078463
Burkina Faso,1,2019,1.002332237164924
Ukraine,0,2015,6.5597115702253905
Mali,2,2016,1.3990637219774744
Congo (Brazzaville),3,2018,6.658820688907166
Paraguay,2,2020,4.161161969008943
Mauritania,0,2017,1.8349537768065185
Burkina Faso,0,2020,7.0228849621193765
Palestinian Territories,0,2016,1.3158735502140824
Mongolia,0,2015,2.035234212716587
North Cyprus,2,2017,15.193523172828614
Vietnam,3,2019,3.5155301273973985
Finland,1,2018,10.204881274444636
Jordan,0,2016,10.364919846045119
Togo,0,2016,2.715581311226836
Egypt,0,2021,4.249094640180275
Zimbabwe,3,2021,1.9258668167508888
Bosnia and Herzegovina,1,2015,1.327707613109481
Ethiopia,0,2019,4.32022367689465
United Kingdom,2,2018,11.471966396254901
Mali,2,2019,4.332168650596396
Gabon,0,2016,5.706177383939487
Panama,0,2015,9.640569271874709
Mexico,3,2016,12.29220868474123
Moldova,2,2021,5.939823653067514
Mauritius,3,2020,9.735908917411399
Indonesia,4,2015,2.7007021368698716
Mozambique,4,2020,2.9825700249907374
Namibia,1,2020,4.298483797196676
South Africa,1,2018,4.516232672672614
Jamaica,1,2016,5.835475442978288
Mozambique,0,2020,6.815583809488594
Australia,1,2015,10.073855196366141
Mozambique,2,2020,5.673696362725545
Iraq,4,2021,4.950733841403422
Singapore,4,2017,4.689921467566286
Peru,1,2019,4.908267059435941
Moldova,0,2021,3.5735585144097133
New Zealand,3,2016,9.725242929358107
Uganda,2,2019,5.0187302356934245
Italy,0,2016,0.8427374819479468
Sierra Leone,3,2018,5.567914238972612
Malaysia,0,2021,5.108217815001025
Armenia,2,2020,6.395583830852482
India,0,2019,1.0734160785511722
Gabon,0,2018,6.243285523245392
Sweden,1,2020,7.639147063264253
Bhutan,2,2017,3.0724619326581335
Trinidad & Tobago,2,2019,12.659080481314536
Trinidad & Tobago,1,2018,4.176838854152092
Guinea,2,2016,2.176164259537962
Benin,2,2020,6.493893684358158
Angola,1,2017,0.7742180716554878
Philippines,0,2019,7.170665424457514
Sweden,1,2017,0.8340029812367321
Saudi Arabia,2,2021,5.712705922664869
Ivory Coast,1,2020,2.14366477480464
Burkina Faso,4,2016,7.979449505779326
Trinidad and Tobago,4,2020,10.685018064805787
Belarus,2,2018,7.509578183406247
Estonia,0,2015,6.869859488034874
Haiti,0,2021,4.982434737160189
Central African Republic,1,2019,4.062995952769225
Liberia,2,2021,0.4318994643955816
South Sudan,1,2017,4.52599665748923
Slovenia,3,2021,5.454982287485938
Panama,3,2021,6.907786711810252
Singapore,2,2015,4.669406008001175
Kenya,2,2015,4.619753125690946
Bosnia and Herzegovina,0,2020,7.0615529762848785
Portugal,4,2019,7.075669562017289
Bosnia and Herzegovina,1,2020,5.65246534345603
Bulgaria,0,2018,6.263532200213588
Bulgaria,1,2019,1.96009271347276
Bulgaria,3,2020,8.705606349694966
Iceland,1,2020,2.2066345395733546
Sweden,4,2018,4.597974259859758
Luxembourg,4,2016,13.009923853292095
Bosnia and Herzegovina,2,2019,0.9451387506725554
Mauritius,2,2015,7.533382292922095
Hong Kong S.A.R. of China,0,2020,8.74961046593577
Belgium,0,2015,6.88389929679045
Malaysia,2,2020,3.890081486678801
Belarus,0,2015,5.117216473556099
Bhutan,0,2019,5.444539869074529
Bahrain,1,2016,1.2438692133373483
El Salvador,1,2016,3.9373025324156985
Uruguay,1,2018,6.234081048475962
Latvia,1,2015,2.0425692417203662
France,0,2019,7.381145140776191
Central African Republic,0,2019,3.41640244093978
Romania,1,2017,2.0865961656478764
Mexico,1,2015,8.61243823707439
Venezuela,2,2015,5.6864056437404
Liberia,2,2016,2.486751442041612
Switzerland,3,2021,8.217139078517217
Austria,0,2021,11.112139763003388
Palestinian Territories,2,2016,4.457075816457633
Belarus,2,2021,8.146333271009878
Guinea,1,2020,10.90467087560609
Mauritius,2,2019,7.313758046742331
Zambia,0,2020,4.727546499674978
Burkina Faso,3,2019,4.3111221616662325
United States,2,2021,10.463895577809451
Austria,0,2018,8.622267466913828
Kazakhstan,1,2018,5.2263405203761994
Mexico,4,2019,7.111776367360841
Mali,2,2021,4.8847012577561575
Venezuela,3,2018,4.6943045143005975
Uganda,2,2020,9.18617514810572
Sweden,0,2018,9.17101397307605
Kosovo,0,2019,8.122177429538477
Chile,0,2017,11.634193391281881
Ivory Coast,0,2016,2.4370444042649404
Comoros,1,2021,6.333681218612008
Trinidad and Tobago,1,2016,8.964650714158864
South Korea,0,2015,5.47089371151379
Botswana,2,2017,1.6893305423782947
United Arab Emirates,2,2020,1.5557588452750202
Thailand,0,2021,7.271694628518407
Bulgaria,2,2020,6.989429198620043
Jordan,3,2015,11.304932137737067
Norway,3,2020,9.411621247419703
Libya,1,2016,7.482712745829275
Saudi Arabia,0,2019,4.33887434114183
Israel,2,2019,1.399470406357267
Croatia,3,2018,4.506820048744292
China,1,2016,1.4025835112467369
Burundi,3,2018,2.305555013037049
Somalia,3,2017,1.0666779230951329
Pakistan,1,2015,9.936255900134269
Uzbekistan,3,2018,3.167465733158854
Oman,1,2015,3.241965299435035
Tanzania,1,2021,3.7811350230940124
Syria,3,2017,5.942460016067562
Argentina,0,2015,3.4967998448097672
Vietnam,4,2016,5.818913150894474
Iceland,3,2015,6.456000147303566
Mauritius,0,2016,10.65887408582703
Taiwan,1,2016,9.347923848132556
Trinidad & Tobago,0,2018,11.722936609548583
Cambodia,1,2018,5.830632276655848
Estonia,2,2019,6.205714876444078
Nicaragua,1,2015,0.7700101046511472
Puerto Rico,2,2016,7.058364276546855
Latvia,2,2017,8.253876951256604
Albania,4,2021,2.1180136618371046
Singapore,1,2017,9.443684161094625
Azerbaijan,1,2018,4.8129366008289844
Belize,2,2017,8.953889584184633
Malta,2,2019,11.045045806092045
Sierra Leone,3,2016,6.852119571586097
Russia,3,2018,14.454450575555153
Benin,2,2015,0.44288309242670065
Lesotho,3,2018,3.1131008696911056
Uruguay,1,2021,7.095063458559964
Afghanistan,0,2016,4.33638122402304
France,1,2015,1.7194002117824791
Syria,0,2016,3.3427694359488256
Croatia,0,2018,1.1916914493124584
Ivory Coast,1,2019,5.148300096884304
Peru,0,2020,3.7273257086386797
Kazakhstan,0,2017,1.4386354799235466
Belgium,0,2017,1.1863863692148484
Namibia,4,2020,3.697175200523928
France,3,2019,6.933901683335883
Nepal,0,2016,7.092705856312611
Kyrgyzstan,1,2021,2.3127589325945928
Qatar,0,2016,9.643524338403225
Albania,1,2021,2.0273498892522097
Israel,2,2016,7.22027299966599
Sri Lanka,1,2018,7.048424916602462
Mexico,0,2015,0.7408501154028834
Denmark,1,2015,5.983208405648972
Slovakia,1,2015,9.968602116246787
Uzbekistan,1,2017,0.3764373098573815
Brazil,3,2015,9.104851099920072
Netherlands,2,2017,3.862407780058775
Netherlands,1,2015,5.500578443518686
Palestinian Territories,2,2015,3.135935330527732
Benin,1,2018,8.58072108605361
Macedonia,1,2017,1.1064729902900439
Mali,2,2018,1.3582993371434813
Sri Lanka,0,2019,3.4158272165215875
Somalia,0,2018,5.159948083315614
South Africa,4,2016,6.906175494237119
Honduras,2,2015,2.037305514484753
Greece,1,2015,5.796494928292054
Swaziland,1,2020,5.664112606709592
Mongolia,4,2019,3.820173612066775
Azerbaijan,1,2021,5.494075206632751
Namibia,1,2019,6.739934278289575
Malta,1,2021,11.663096491773812
Philippines,4,2016,7.682460056982731
Ecuador,1,2020,2.719807327770631
Kuwait,1,2017,7.830202931846959
Argentina,1,2016,0.7810064264708968
Croatia,2,2015,3.3617566776271794
Armenia,0,2015,4.846667915131472
Guinea,3,2015,3.2986877834855663
Mauritania,0,2018,6.49706379655219
Luxembourg,0,2015,0.6392785807235273
Georgia,1,2016,1.1595936721160722
Armenia,2,2019,3.2726616619682645
Switzerland,3,2020,7.6981790461804565
Malta,0,2021,5.5744499360935
New Zealand,1,2019,3.6659422201900544
Benin,0,2020,5.429616260390209
Zambia,0,2017,3.7956931442608695
Guatemala,2,2015,4.982391461761426
Vietnam,0,2018,5.878648356166233
India,3,2016,5.923000460179036
Armenia,1,2017,1.3436275449033863
Belgium,2,2015,5.428563781475552
Mexico,0,2017,0.18221254858329408
Uzbekistan,1,2021,5.547282819188636
Japan,0,2019,11.369835314804506
South Sudan,2,2018,4.908460825944613
Niger,0,2020,0.17437257370773207
Saudi Arabia,4,2015,11.01189159460293
Austria,2,2016,9.919044486884118
Iran,0,2021,3.7391256948422003
Australia,2,2017,6.150251629102533
Paraguay,0,2021,7.9984284809078865
Jamaica,2,2016,8.626017174096996
Iraq,0,2019,5.6698348877895635
Costa Rica,1,2021,11.141329805160328
Somaliland region,0,2015,6.2302830271947185
Jamaica,2,2015,0.905423491656435
Luxembourg,1,2020,2.202475588473922
Sri Lanka,1,2017,4.424954574373943
Mauritania,0,2021,3.99718292430525
Ghana,1,2019,4.71240946858235
Ghana,1,2017,0.29307787818998865
Bhutan,4,2015,4.534678811495471
Qatar,2,2017,11.560547181166266
Botswana,0,2018,5.907464516385204
Malawi,0,2020,3.3121182808023515
Italy,1,2016,6.6257389759535075
Mexico,4,2015,1.3568200721858825
Italy,3,2015,4.545907184578063
Dominican Republic,4,2017,3.830919248783488
Moldova,3,2019,8.948871260527678
Kyrgyzstan,2,2019,3.550634425840843
Romania,1,2015,1.3415404869878158
Rwanda,4,2018,0.43591321442091435
Mongolia,1,2019,7.491297025782106
Togo,0,2015,2.8694999750727894
North Cyprus,0,2021,11.766818879253256
Haiti,2,2019,0.8372340662383039
Madagascar,2,2015,3.38449929396186
Botswana,1,2018,3.7538536898110175
Kenya,3,2016,1.9236749244701281
Sweden,1,2016,7.780610315334911
Northern Cyprus,1,2018,7.581800671075574
Poland,1,2016,0.8728044075252936
Russia,3,2019,3.9359371088090676
Pakistan,2,2019,1.4431350255839475
El Salvador,0,2015,6.181427179302342
Sweden,0,2021,2.585409995898239
Czech Republic,3,2020,8.751227334362866
China,0,2020,8.981815231387925
United Kingdom,0,2018,10.190034237873654
Montenegro,3,2017,6.440755046130674
Senegal,2,2021,6.462915947273024
Malawi,1,2020,6.670109007210467
Lesotho,0,2018,5.466711369737059
South Africa,0,2021,6.278910782786812
Azerbaijan,1,2020,0.14234794221783717
Zimbabwe,0,2020,1.6314644623607795
Gambia,4,2019,4.4037227673802875
Denmark,1,2020,8.57862904606438
Netherlands,1,2018,7.762370283265303
Malaysia,1,2017,2.729304858534552
Congo (Brazzaville),0,2016,1.525993258697745
New Zealand,2,2016,4.054328927350379
China,2,2016,4.741456469580149
Niger,0,2021,7.671237080350698
Pakistan,0,2017,11.840072022234514
Ghana,2,2019,4.583698766471594
Central African Republic,0,2018,5.800781580912618
Liberia,2,2020,4.017073052662614
Japan,2,2017,6.211657924551092
Denmark,2,2019,7.148778954515209
Slovenia,2,2017,6.391815672129277
Congo (Kinshasa),2,2016,6.278672644147552
Serbia,0,2018,7.714276316912031
Saudi Arabia,0,2018,1.907748338159724
Spain,0,2018,3.5460710419041437
Tanzania,3,2020,7.8307083213196185
Australia,2,2018,3.1202747578382115
Netherlands,3,2017,5.568630429625362
Georgia,3,2018,4.172951489298863
Denmark,0,2017,8.330898075798986
Lebanon,2,2020,0.7197130464057069
Mexico,2,2015,12.648031767119635
Turkmenistan,2,2018,6.649272726027448
Colombia,1,2021,7.024933929054556
South Sudan,1,2020,1.6225609714984308
Bhutan,2,2019,2.598679101361584
Montenegro,0,2017,4.367210462961042
Romania,0,2015,3.6131566556070482
Argentina,1,2017,6.323562609224328
Uruguay,2,2015,8.129014057084174
Thailand,0,2019,3.1967302037609264
Czech Republic,1,2016,8.76717892922126
Paraguay,2,2018,5.581584139155007
Belgium,1,2017,3.0839908373849627
Philippines,2,2017,7.015306081550968
Chad,3,2018,4.259215548332559
El Salvador,0,2017,1.9260722410952003
Ivory Coast,1,2015,1.1403565982957893
Finland,2,2019,1.9714001461312178
Qatar,1,2019,3.791953339825645
Vietnam,0,2016,0.8257973767155551
Kosovo,2,2017,0.7700144939701984
Lebanon,0,2018,3.326543082783165
Afghanistan,1,2019,2.3842593410884696
Sri Lanka,4,2016,0.09629234299608745
Egypt,2,2017,3.5694953698805185
Nepal,2,2021,4.1961483564673445
Libya,1,2019,2.3694181497351288
Spain,2,2016,3.9367084183151366
Yemen,0,2017,6.1074831148603375
Tunisia,0,2021,0.8066369892698493
Sudan,3,2018,7.221972124343481
Lebanon,1,2019,0.39054037487565846
North Macedonia,1,2021,2.3289575806789986
Panama,0,2019,2.0817494812046404
Bangladesh,2,2017,8.395490600679022
Egypt,2,2018,6.782428988308798
Albania,1,2018,5.3245223856226565
Albania,3,2021,10.53905892816539
Cameroon,3,2021,2.237703600755881
Iraq,3,2021,5.090594923389597
Colombia,0,2021,2.3797683028313186
Suriname,0,2015,1.8232112910542935
Vietnam,1,2017,4.035107673024092
Lesotho,2,2018,6.2396062446330784
China,2,2019,1.3336220421202987
Somaliland region,1,2015,1.8939465920928378
Ecuador,1,2017,4.6601975138342056
Uzbekistan,0,2015,7.030343351279386
Romania,4,2021,6.5788409508153745
South Korea,0,2017,4.120815977917354
Slovakia,3,2016,8.942339724592582
Italy,1,2019,6.7025974356508335
Malta,0,2019,2.5230443402070786
Luxembourg,1,2015,6.962784807726694
Zimbabwe,2,2019,0.4075791498091177
Egypt,1,2020,4.070609013343082
Croatia,2,2021,8.714429754079573
Botswana,2,2018,1.7582271130318945
Denmark,4,2018,4.427047373118226
Australia,2,2015,9.315702293563485
Finland,2,2017,6.1984102014944025
Belize,0,2016,5.814453259292198
Hungary,4,2017,2.420151927018281
Bahrain,0,2021,2.102345706532644
Bahrain,2,2017,9.431185758293772
Algeria,2,2015,6.938867122453926
Nigeria,2,2016,1.6595520762532117
Serbia,2,2017,8.181207656900545
Uganda,3,2019,2.80781176538909
Ghana,3,2016,4.856378508719999
Ireland,0,2016,5.895396305595922
Romania,2,2021,1.1098129373455035
Poland,0,2015,9.532024834714788
Portugal,1,2020,0.9161968798789483
New Zealand,1,2020,5.522674528194355
Kyrgyzstan,2,2016,2.505542318146859
Turkmenistan,2,2016,2.564327166610543
Peru,3,2021,2.1635544635808825
Iceland,0,2015,6.367366746655799
Luxembourg,2,2020,2.8490303609846626
Kuwait,0,2021,3.161491966132549
Kosovo,4,2016,2.9093348954893776
Central African Republic,3,2019,2.51205947058314
Dominican Republic,1,2019,6.934238927533042
South Sudan,3,2018,5.068997347507408
South Africa,2,2021,6.156487992935239
Guinea,0,2020,10.762521253294368
Netherlands,2,2016,7.2653820661306945
Kazakhstan,2,2018,4.815015494720389
Slovakia,2,2015,9.757939285467046
Turkey,2,2017,8.463678326756886
Cyprus,1,2015,2.3082062342020246
Tajikistan,1,2016,6.78270071672934
Romania,3,2019,7.820190991148555
Tanzania,0,2016,1.6987243869098758
Estonia,3,2020,10.618927099516371
North Macedonia,4,2021,8.484440411146632
Slovakia,1,2020,1.892579780926148
Bahrain,2,2021,12.877321685591307
Thailand,1,2017,9.016924893023639
Finland,0,2019,14.776227208894458
Algeria,4,2017,5.057433754939296
Senegal,3,2020,3.5499615731609557
Finland,0,2018,10.478135057777045
Sierra Leone,0,2019,7.496589352901933
Austria,3,2016,8.942270982849696
Colombia,2,2020,5.0571075797303005
Nepal,1,2021,12.036643320596536
Hong Kong,4,2016,5.428180674644738
Togo,0,2021,7.478001502849088
Norway,1,2016,11.888955006009196
Tanzania,1,2019,2.9260155201323688
Japan,2,2020,8.152455432640375
Malawi,0,2016,2.948981682118867
Dominican Republic,0,2021,10.836828908250745
United Arab Emirates,0,2021,12.137846760246033
Mongolia,3,2017,2.0164583232184565
Bahrain,4,2015,6.52164150990495
Sudan,0,2015,5.822023400853983
Tajikistan,2,2017,1.59951538626108
Guatemala,0,2019,9.165750671107634
Burkina Faso,3,2017,5.024432313944083
Philippines,2,2021,7.509354695090361
Kuwait,3,2020,8.652195725388456
Argentina,3,2020,7.580869891819033
Tajikistan,4,2019,3.7533329969343763
Zimbabwe,4,2018,1.9665580034780503
Guinea,3,2017,1.2168300126823839
Singapore,2,2020,4.417584235033701
Kosovo,1,2018,2.6621624698531146
Italy,1,2020,5.151818496695802
Nicaragua,3,2017,9.955434845425577
Kosovo,0,2018,2.8675754275281187
United Kingdom,0,2015,3.4326787867481463
Turkmenistan,2,2019,8.367543077061196
Armenia,0,2016,0.020359251625140528
El Salvador,1,2021,7.490820446081413
Spain,3,2019,3.430049203662728
Mongolia,2,2020,6.115168733413703
Armenia,3,2021,0.11241187154531089
Morocco,2,2015,3.539272475999078
Thailand,2,2015,0.4553161497357165
Turkey,3,2017,
Hungary,1,2021,3.5487489109305046
Kazakhstan,1,2021,2.906197120737409
Mauritania,1,2015,4.515148894892902
United States,1,2019,7.3317864995017255
Peru,2,2017,6.972725007242868
Jamaica,2,2019,4.260093646135796
Paraguay,0,2015,11.74611161406292
Paraguay,0,2017,8.629947217824657
Guinea,3,2020,2.1803800089385397
Tunisia,2,2020,3.569179416915863
Algeria,3,2021,3.3269171582131514
Uzbekistan,2,2016,16.881582674573572
El Salvador,1,2015,7.588329381781984
Jamaica,4,2016,8.530246534244897
United States,1,2017,16.657697210852216
Indonesia,1,2018,5.325529559042072
Belgium,1,2015,5.859655763745536
Congo (Kinshasa),2,2020,4.536376300517424
Portugal,3,2015,0.08127229787389588
Yemen,1,2021,0.6204690932422574
Bulgaria,0,2019,0.6618469270423758
Sudan,1,2016,6.596827903148241
Greece,1,2021,0.1779222869526166
Latvia,0,2019,2.911986410348209
Nepal,1,2019,0.34914088476912547
Latvia,3,2015,10.039828389459094
Guatemala,2,2016,2.360686454831604
Uganda,0,2016,5.1340269425038185
Saudi Arabia,3,2017,9.053124751295892
Canada,1,2020,9.652875840534538
Ireland,2,2018,9.858543394923172
Macedonia,2,2015,3.231993223201408
Palestinian Territories,2,2019,1.9313963234026155
Niger,3,2016,3.1838990018507562
Iceland,0,2020,11.585082036418884
France,0,2020,8.006377476703253
Chile,2,2020,6.431746191200448
Luxembourg,4,2019,8.757957402884525
Ethiopia,1,2017,12.67854358225408
Morocco,2,2016,0.23928540972133525
North Cyprus,3,2016,4.680298919600441
Morocco,4,2019,7.778636767018904
Japan,1,2016,8.054608297786153
Nepal,1,2018,4.653246539002954
Benin,2,2016,5.8765377987246685
Lebanon,1,2020,6.685140471154661
Sudan,2,2015,4.905469392342449
Austria,3,2017,8.601771665142174
Malta,1,2017,2.4662486059918924
Peru,3,2019,7.102399981784104
Macedonia,2,2016,8.63699214811685
Montenegro,0,2016,9.79039956645818
Rwanda,1,2020,6.8069995361046685
Philippines,1,2021,5.693816435427314
Canada,0,2015,4.744714008590002
United Kingdom,1,2015,10.577158130419706
Botswana,4,2018,2.0479653720729427
Botswana,0,2016,5.8894014085318345
Madagascar,2,2018,4.515146066931138
Romania,2,2020,13.75174667527866
Turkey,0,2017,7.862132867553654
Turkey,4,2019,8.325649950231785
Senegal,2,2019,4.796479360998736
Cameroon,0,2015,4.362764084945071
Philippines,3,2016,1.981641722789593
Madagascar,1,2015,4.678372026996277
Serbia,1,2018,3.797074786306859
Malawi,1,2019,5.0402391318195345
Hungary,0,2019,0.6262635020536225
Burkina Faso,3,2021,8.43050489392779
Kosovo,2,2021,0.751737984312699
Peru,4,2015,8.94027490059012
Uganda,3,2020,7.5315049819134625
Georgia,2,2020,3.9658054907837563
Bhutan,1,2017,7.302374274936357
Nicaragua,1,2020,1.145854386188775
Mauritania,3,2016,4.08692798210691
Montenegro,0,2020,1.4367293492217579
Hungary,3,2018,5.495392375682022
Congo (Brazzaville),1,2015,5.133567439873175
Guatemala,2,2018,1.3001828743577444
Philippines,0,2021,0.8131400730845924
Norway,1,2015,6.884900767990843
Lebanon,2,2018,4.100123536499337
Malta,2,2021,8.400045432466124
Germany,0,2015,7.914380827353275
Burundi,2,2015,1.8655581809358548
Zambia,1,2016,7.628233963793602
Australia,4,2017,1.3745460466640553
Latvia,1,2017,3.611400186542285
Hungary,4,2019,2.4081090598338295
Kuwait,0,2015,9.710152758796244
Poland,1,2015,8.292041663383989
Afghanistan,1,2021,2.722085060883662
Spain,2,2018,12.849182004057731
Serbia,3,2017,8.622778837294385
Peru,2,2021,5.916796993378169
Swaziland,0,2020,1.1475607545880777
Central African Republic,1,2017,3.611575303639685
Portugal,1,2021,0.3735607054693498
Costa Rica,0,2015,10.343255002087934
Denmark,4,2019,4.172099095999132
Niger,3,2018,1.3606658115009989
Malawi,2,2019,1.5799505772788052
Croatia,1,2016,9.292538017739247
Uzbekistan,3,2016,1.7904431531407485
Central African Republic,1,2020,0.5225183303302916
Singapore,3,2020,3.092436632757976
Georgia,0,2015,8.47165266058313
Yemen,3,2016,4.704437975003028
Sweden,2,2016,10.354481267774524
Lesotho,1,2021,4.330994049626416
Jordan,0,2015,11.933929359633826
Moldova,2,2018,4.146748360021628
Malaysia,2,2016,4.548376132566624
Togo,2,2021,0.40770133876483944
Niger,2,2021,8.224461099502882
Bosnia and Herzegovina,2,2020,7.0661787218767325
Australia,0,2015,2.462442510070373
Serbia,1,2021,7.086655131357495
Libya,4,2020,8.411819733656996
Gabon,2,2019,5.290442059927134
Sweden,0,2020,6.89226713694142
Cyprus,0,2021,0.8540608975154531
Lithuania,3,2017,9.319715974619585
New Zealand,3,2021,7.87388131444239
Mongolia,3,2019,3.980355487265576
Mozambique,2,2019,3.200789928305217
Chile,0,2021,8.257807429716758
Singapore,1,2021,5.750715775071402
Uruguay,3,2019,2.0832863468179896
South Africa,1,2017,4.941651375100992
Germany,1,2020,7.585824404104372
Japan,2,2018,4.170992589694671
Gambia,3,2020,5.597631752004672
Belarus,1,2017,5.552460841309674
Kenya,0,2015,4.613979614054183
Bolivia,3,2018,1.9671460736570006
Rwanda,1,2017,6.160677906228993
South Korea,3,2016,5.05875948897541
Costa Rica,0,2019,2.984622405411019
Niger,2,2020,6.735682889173744
Germany,3,2016,5.8613748880900625
Zambia,1,2021,5.430290037252766
Syria,0,2015,1.4794837776045289
Turkmenistan,0,2019,0.8020904566525056
Australia,1,2016,15.072476653196908
Kuwait,2,2020,0.4156195325543318
Bosnia and Herzegovina,4,2017,7.8300216718312985
Montenegro,4,2020,6.874344416637423
United States,4,2021,1.2816437331233885
Afghanistan,3,2016,1.5033691427974945
Malawi,0,2018,3.878579623956175
Myanmar,4,2015,7.2855818687695875
Bangladesh,0,2017,5.6812492449116085
Sweden,3,2018,9.682426531029018
Estonia,1,2017,6.075811032780711
India,0,2015,6.223716565888758
El Salvador,4,2015,7.075014426202527
Burundi,1,2016,4.531188070939135
Nigeria,1,2021,7.104806555918938
Norway,3,2015,6.930402194134163
Yemen,0,2016,1.575565154835702
Philippines,2,2020,9.216507114886694
Sierra Leone,2,2016,1.914860942108881
Iceland,0,2021,4.614583656236809
Puerto Rico,0,2016,8.446636830723763
Afghanistan,2,2016,4.885620999469624
Yemen,1,2020,8.601800077207296
Lithuania,3,2016,3.071590795429294
South Africa,1,2021,0.5450631531806727
United Kingdom,2,2017,5.347484400098271
Botswana,4,2016,4.629036328510149
Portugal,0,2017,3.664694521889175
Vietnam,2,2018,0.9224959862523084
Norway,1,2018,12.762351130546827
Paraguay,1,2019,3.686546756431233
Slovenia,0,2017,15.587835153192298
Moldova,3,2020,6.446965801750263
Poland,1,2020,0.6736487704676809
Algeria,4,2015,10.254521287033574
Swaziland,2,2021,3.566449843463791
Cambodia,1,2016,2.4531736441044494
Norway,2,2018,8.92205498482826
Germany,2,2016,9.327865388160399
Turkmenistan,0,2017,6.9762255519657295
"Hong Kong S.A.R., China",1,2017,4.787426948410202
Singapore,0,2018,10.381622787806247
Romania,0,2019,7.177539818603437
South Korea,2,2015,6.53113026747981
Bosnia and Herzegovina,1,2016,8.260506257285622
Bolivia,2,2019,0.8630636260954817
Chad,0,2017,7.0955603889605
